Date,Time,Locale,Species,Age,Sex,Morph,Copulation.status,Parasites,Catching.time.minutes.,Year,Ischunra.elegans.morph,Ischunra.elegans.phase
6/11/19,15:14:00,Borgeby,Ischnura_elegans,Mature,1,,0,5,30,2019,NA,NA
6/20/19,10:49:00,Borgeby,Enallagma_cyathigerum,Mature,1,,0,13,30,2019,NA,NA
6/20/19,10:49:00,Borgeby,Ischnura_elegans,Mature,0,Gynochrome,0,0,30,2019,Androchrome,Violacea_(Androchrome)
6/20/19,10:50:00,Borgeby,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/20/19,10:50:00,Borgeby,Enallagma_cyathigerum,Mature,1,,0,4,30,2019,NA,NA
6/20/19,10:50:00,Borgeby,Enallagma_cyathigerum,Mature,1,,0,1,30,2019,NA,NA
6/20/19,10:50:00,Borgeby,Coenagrion_puella,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:51:00,Borgeby,Enallagma_cyathigerum,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:51:00,Borgeby,Enallagma_cyathigerum,Teneral,0,,0,0,30,2019,NA,NA
6/20/19,10:51:00,Borgeby,Ischnura_elegans,Teneral,1,,0,0,30,2019,NA,NA
6/20/19,10:51:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:51:00,Borgeby,Enallagma_cyathigerum,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:51:00,Borgeby,Ischnura_elegans,Teneral,0,,0,0,30,2019,NA,NA
6/20/19,10:52:00,Borgeby,Coenagrion_puella,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:52:00,Borgeby,Enallagma_cyathigerum,Immature,0,,0,45,30,2019,NA,NA
6/20/19,10:52:00,Borgeby,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/20/19,10:52:00,Borgeby,Ischnura_elegans,Mature,0,Gynochrome,0,0,30,2019,Infuscans,NA
6/20/19,10:53:00,Borgeby,Ischnura_elegans,Teneral,0,,0,0,30,2019,NA,NA
6/20/19,10:53:00,Borgeby,Ischnura_elegans,Teneral,1,,0,0,30,2019,NA,NA
6/20/19,10:53:00,Borgeby,Coenagrion_puella,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:53:00,Borgeby,Ischnura_elegans,Teneral,1,,0,0,30,2019,NA,NA
6/20/19,10:53:00,Borgeby,Anax_imperator,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:53:00,Borgeby,Anax_imperator,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:53:00,Borgeby,Anax_imperator,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:54:00,Borgeby,Orthetrum_cancellatum,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:54:00,Borgeby,Orthetrum_cancellatum,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:54:00,Borgeby,Orthetrum_cancellatum,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:54:00,Borgeby,Orthetrum_cancellatum,Mature,1,,0,0,30,2019,NA,NA
6/20/19,10:55:00,Borgeby,Sympetrum_striolatum,Teneral,0,,0,0,30,2019,NA,NA
6/20/19,10:55:00,Borgeby,Sympetrum_striolatum,Teneral,1,,0,0,30,2019,NA,NA
7/15/19,10:28:00,Borgeby,Lestes_sponsa,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
7/15/19,10:29:00,Borgeby,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
7/15/19,10:30:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:30:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
7/15/19,10:30:00,Borgeby,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,1,2,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,1,0,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,38,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,13,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,12,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,22,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,3,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,25,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,15,30,2019,Infuscans_obsoleta,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,5,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,12,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,8,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_pumilio,Immature,0,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,26,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,4,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,62,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,7,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,5,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,0,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,12,30,2019,NA,NA
6/9/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/10/19,8:24:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:23:00,Bunkeflostrand,Coenagrion_pulchellum,Immature,0,,0,0,30,2019,NA,NA
6/10/19,11:26:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:27:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,1,0,30,2019,Infuscans,NA
6/10/19,11:27:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,1,0,30,2019,NA,NA
6/10/19,11:28:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,1,0,30,2019,NA,NA
6/10/19,11:28:00,Bunkeflostrand,Ischnura_elegans,Mature,0,,1,0,30,2019,NA,NA
6/10/19,11:29:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/10/19,11:30:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,10,30,2019,NA,NA
6/10/19,11:30:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:30:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,30,30,2019,NA,NA
6/10/19,11:30:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,3,30,2019,NA,NA
6/10/19,11:30:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:30:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:35:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/10/19,11:35:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Gynochrome,0,0,30,2019,Infuscans,NA
6/10/19,11:36:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,26,30,2019,NA,NA
6/10/19,11:36:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,30,30,2019,NA,NA
6/10/19,11:36:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,12,30,2019,NA,NA
6/10/19,11:36:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,16,30,2019,NA,NA
6/10/19,11:36:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,16,30,2019,NA,NA
6/10/19,11:39:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,43,30,2019,NA,NA
6/10/19,11:40:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,35,30,2019,NA,NA
6/10/19,11:40:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,18,30,2019,NA,NA
6/10/19,11:41:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,20,30,2019,NA,NA
6/10/19,11:41:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/10/19,11:42:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,50,30,2019,NA,NA
6/10/19,11:47:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/10/19,11:47:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:47:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:47:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,20,30,2019,Androchrome,NA
6/10/19,11:48:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,7,30,2019,NA,NA
6/10/19,11:48:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,20,30,2019,NA,NA
6/10/19,11:48:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,60,30,2019,NA,NA
6/10/19,11:49:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,11,30,2019,Infuscans_obsoleta,NA
6/10/19,11:50:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,23,30,2019,Androchrome,NA
6/10/19,11:50:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,3,30,2019,NA,NA
6/10/19,11:50:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:50:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,13,30,2019,NA,NA
6/10/19,11:51:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,3,30,2019,NA,NA
6/10/19,11:51:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,10,30,2019,NA,NA
6/10/19,11:51:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,25,30,2019,NA,NA
6/10/19,11:52:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:52:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,33,30,2019,NA,NA
6/10/19,11:53:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,0,30,2019,Infuscans,NA
6/10/19,11:53:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/10/19,11:54:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:54:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,7,30,2019,NA,NA
6/10/19,11:54:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,25,30,2019,NA,NA
6/10/19,11:55:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,19,30,2019,Androchrome,NA
6/10/19,11:55:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/10/19,11:56:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/10/19,11:56:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/10/19,11:56:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,2,30,2019,Androchrome,NA
6/10/19,11:56:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,3,30,2019,Androchrome,NA
6/10/19,11:57:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,40,30,2019,NA,NA
6/10/19,11:57:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,15,30,2019,Androchrome,NA
6/10/19,11:58:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,35,30,2019,Infuscans,NA
6/10/19,11:58:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,55,30,2019,NA,NA
6/10/19,11:59:00,Bunkeflostrand,Ischnura_elegans,Mature,0,,0,10,30,2019,NA,NA
6/10/19,11:59:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/10/19,11:59:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,3,30,2019,Infuscans,NA
6/10/19,12:00:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/10/19,12:00:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,0,30,2019,Infuscans,NA
6/10/19,12:01:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,35,30,2019,Androchrome,NA
6/10/19,12:01:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Gynochrome,0,30,30,2019,Infuscans,NA
6/10/19,12:02:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,40,30,2019,Infuscans,NA
6/10/19,12:03:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,0,30,2019,Infuscans,NA
6/10/19,12:03:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Gynochrome,0,18,30,2019,Infuscans_obsoleta,NA
6/10/19,12:03:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,20,30,2019,Androchrome,NA
6/10/19,12:04:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,20,30,2019,Androchrome,NA
6/10/19,12:04:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Gynochrome,0,23,30,2019,Infuscans,NA
6/10/19,12:05:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,18,30,2019,Androchrome,NA
6/10/19,12:05:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,30,30,2019,Androchrome,NA
6/10/19,12:06:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,0,30,2019,Infuscans,NA
6/10/19,12:06:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,90,30,2019,Androchrome,NA
6/10/19,12:07:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,1,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,1,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,1,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,1,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,1,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,1,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,0,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Orthetrum_cancellatum,Mature,0,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Anax_imperator,Mature,0,,0,NA,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,1,3,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,1,3,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,7,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,8,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,3,30,2019,Infuscans,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,3,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,1,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Androchrome,0,1,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,0,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,5,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,30,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,30,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,NA,30,2019,Infuscans_obsoleta,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,4,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Gynochrome,0,15,30,2019,Infuscans_obsoleta,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,25,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,6,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,35,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,2,30,2019,Androchrome,NA
6/16/19,11:18:00,Bunkeflostrand,Coenagrion_puella,Mature,0,,0,0,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Teneral,1,,0,21,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,0,Gynochrome,0,4,30,2019,Infuscans,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,0,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Teneral,1,,0,4,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,3,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Teneral,0,,0,8,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,0,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Immature,1,,0,45,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,1,,0,25,30,2019,NA,NA
6/16/19,11:18:00,Bunkeflostrand,Ischnura_elegans,Mature,0,Androchrome,0,45,30,2019,Androchrome,NA
