Date,Time,Locale,Species,Age,Sex,Morph,Copulation.status,Parasites,Catching.time.minutes.,Year,Ischunra.elegans.morph,Ischunra.elegans.phase
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,17,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,0,Gynochrome,0,10,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,5,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,5,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,5,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,20,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,20,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,3,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,7,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,4,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,32,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Immature,1,,0,7,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,40,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,0,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,0,,0,70,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,0,,0,25,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Coenagrion_pulchellum,Teneral,1,,0,0,75,2021,NA,NA
5/19/21,13:44:00,Lomma_Kyrkdamm,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/19/21,14:49:00,Habo_Gard,Cordulia_aenea,Immature,0,Gynochrome,0,0,50,2021,NA,NA
5/19/21,14:49:00,Habo_Gard,Cordulia_aenea,Teneral,,,0,NA,50,2021,NA,NA
5/19/21,14:49:00,Habo_Gard,Cordulia_aenea,NA,,,0,NA,50,2021,NA,NA
5/19/21,14:49:00,Habo_Gard,Coenagrion_pulchellum,Teneral,1,,0,1,50,2021,NA,NA
5/19/21,14:49:00,Habo_Gard,Coenagrion_pulchellum,Immature,0,Gynochrome,0,0,50,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Immature,1,,0,7,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,3,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,27,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,10,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,7,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,4,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,23,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,25,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Erythromma_najas,Immature,0,Gynochrome,0,2,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Mature,1,,0,8,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Mature,1,,0,19,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,16,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,16,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Immature,1,,0,5,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,16,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Pyrrhosoma_nymphula,Immature,0,Androchrome,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,61,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,6,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,25,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Pyrrhosoma_nymphula,Immature,0,Androchrome,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,16,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Mature,1,,0,5,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,53,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,35,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,39,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,39,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,5,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,16,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,2,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,25,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,21,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,27,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,17,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,18,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,10,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,10,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,23,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,12,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_lunulatum,Immature,1,,0,5,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,5,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,16,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,6,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,11,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,39,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,41,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,5,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Immature,1,,0,13,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,26,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Immature,1,,0,14,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,19,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,24,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,46,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,10,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,23,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,41,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,0,,0,19,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,0,,0,80,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,0,,0,11,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,31,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,17,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_puella,Teneral,1,,0,43,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,18,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Coenagrion_hastulatum,Teneral,1,,0,45,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Leucorrhinia_rubicunda,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Leucorrhinia_rubicunda,Mature,1,,0,0,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,NA,,,0,NA,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,NA,,,0,NA,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,NA,,,0,NA,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Cordulia_aenea,NA,,,0,NA,60,2021,NA,NA
5/24/21,14:24:00,Holmeja,Libellula_quadrimaculata,NA,,,0,NA,60,2021,NA,NA
5/28/21,13:57:00,Flackarp,Erythromma_najas,Teneral,1,,0,0,75,2021,NA,NA
5/28/21,13:57:00,Flackarp,Coenagrion_pulchellum,Teneral,1,,0,21,75,2021,NA,NA
5/28/21,13:57:00,Flackarp,Ischnura_pumilio,Teneral,1,,0,0,75,2021,NA,NA
5/28/21,13:57:00,Flackarp,Coenagrion_puella,Teneral,0,,0,17,75,2021,NA,NA
5/29/21,10:42:00,Borgeby,Brachytron_pratense,NA,,,0,NA,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Teneral,0,,0,26,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,0,Gynochrome,1,7,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,1,,1,7,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,0,Androchrome,1,1,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,1,,1,1,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,1,,0,3,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,1,,1,25,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,0,Androchrome,1,9,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Teneral,1,,0,24,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,1,,0,0,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_puella,Teneral,1,,0,18,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_puella,Mature,1,,0,24,60,2021,NA,NA
5/29/21,10:42:00,Borgeby,Coenagrion_pulchellum,Mature,0,Gynochrome,0,0,60,2021,NA,NA
5/29/21,12:05:00,Borgeby,Aeshna_cyanea,NA,,,0,NA,60,2021,NA,NA
5/29/21,12:06:00,Gunnesbo,Coenagrion_pulchellum,Teneral,1,,0,2,60,2021,NA,NA
5/29/21,12:06:00,Gunnesbo,Coenagrion_pulchellum,Mature,1,,0,16,60,2021,NA,NA
5/29/21,12:06:00,Gunnesbo,Coenagrion_pulchellum,Immature,1,,0,12,60,2021,NA,NA
5/29/21,12:06:00,Gunnesbo,Coenagrion_pulchellum,Immature,1,,0,10,60,2021,NA,NA
5/29/21,12:06:00,Gunnesbo,Coenagrion_pulchellum,Mature,0,Gynochrome,0,14,60,2021,NA,NA
5/29/21,12:15:00,Gunnesbo,Coenagrion_pulchellum,Teneral,1,,0,3,60,2021,NA,NA
5/29/21,12:15:00,Gunnesbo,Coenagrion_pulchellum,Teneral,0,,0,20,60,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Mature,0,Gynochrome,1,2,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Mature,1,,1,0,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Enallagma_cyathigerum,Immature,1,,0,0,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Mature,0,Gynochrome,1,0,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Enallagma_cyathigerum,Immature,0,Gynochrome,0,5,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_puella,Mature,1,,0,24,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Mature,1,,1,7,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Teneral,1,,0,15,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Teneral,1,,0,17,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Enallagma_cyathigerum,Immature,1,,0,2,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Pyrrhosoma_nymphula,Teneral,1,,0,1,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Brachytron_pratense,NA,1,,0,NA,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Cordulia_aenea,NA,,,0,NA,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_puella,Immature,1,,0,31,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Teneral,0,,0,11,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Pyrrhosoma_nymphula,Mature,1,,0,1,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_puella,Teneral,1,,0,11,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_puella,Immature,1,,0,44,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_puella,Teneral,1,,0,13,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Enallagma_cyathigerum,Immature,1,,0,0,80,2021,NA,NA
5/29/21,14:21:00,Ilstorp,Coenagrion_pulchellum,Teneral,0,,0,9,80,2021,NA,NA
5/30/21,11:12:00,IKEA,Coenagrion_pulchellum,Mature,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,IKEA,Coenagrion_pulchellum,Teneral,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,IKEA,Coenagrion_puella,Immature,1,,0,8,45,2021,NA,NA
5/30/21,11:12:00,IKEA,Coenagrion_puella,Teneral,1,,0,1,45,2021,NA,NA
5/30/21,11:12:00,IKEA,Ischnura_pumilio,Teneral,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,IKEA,Coenagrion_pulchellum,Mature,0,Gynochrome,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Libellula_quadrimaculata,Mature,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Libellula_quadrimaculata,Teneral,1,,0,NA,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Teneral,0,,0,1,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Teneral,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Ischnura_pumilio,Teneral,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Immature,1,,0,1,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Immature,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Mature,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Teneral,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Immature,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Coenagrion_pulchellum,Mature,1,,0,0,45,2021,NA,NA
5/30/21,11:12:00,Bunkeflostrand,Ischnura_pumilio,Teneral,1,,0,0,45,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,0,Gynochrome,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,0,Androchrome,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Immature,1,,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Immature,0,Gynochrome,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,1,1,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,0,Gynochrome,1,1,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,0,Gynochrome,1,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Immature,1,,0,3,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Immature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,1,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,0,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,0,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,1,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,0,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,0,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,0,,0,0,75,2021,NA,NA
5/31/21,14:20:00,Krutladan,Enallagma_cyathigerum,Teneral,0,,0,0,75,2021,NA,NA
5/31/21,15:41:00,Rabydammen,Enallagma_cyathigerum,Mature,1,,0,0,75,2021,NA,NA
5/31/21,15:41:00,Rabydammen,Ischnura_pumilio,Immature,0,Gynochrome,0,0,75,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Brachytron_pratense,Mature,,,0,NA,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Cordulia_aenea,Mature,,,0,NA,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_puella,Mature,1,,0,0,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,0,Gynochrome,1,2,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,18,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,1,13,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,2,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,6,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Erythromma_najas,Teneral,0,,0,0,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,2,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Immature,1,,0,4,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,11,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,1,5,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Calopteryx_splendens,Immature,0,Gynochrome,0,0,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,2,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Teneral,0,,0,2,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,0,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,0,Gynochrome,1,0,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,2,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Mature,1,,0,5,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Calopteryx_splendens,Immature,0,Gynochrome,0,0,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Erythromma_najas,Immature,1,,0,1,40,2021,NA,NA
6/1/21,13:23:00,Flyinge_30_A1,Coenagrion_pulchellum,Immature,1,,0,25,40,2021,NA,NA
